ID,Date,Primary Type,Description,Location Description,Latitude,Longitude,Arrest,Domestic,Beat,District,Ward
4683,2023-07-28 04:35:00,ASSAULT,ASSAULT - GAS STATION,GAS STATION,41.63140003282269,-87.86971347850286,False,False,723,24,17
4684,2023-10-15 13:51:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.69313687815638,-87.79958805358312,False,False,537,7,41
4685,2023-05-04 11:56:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.91960490075092,-87.82406908201908,False,False,428,16,29
4686,2023-02-15 10:55:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.942587361148426,-87.60264666187265,False,False,621,2,19
4687,2023-08-03 09:12:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.60047440834755,-87.62545070556253,False,False,871,1,26
4688,2023-11-16 02:30:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.81861590296067,-87.77455950281038,True,False,545,13,49
4689,2023-11-07 07:51:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.94517043782372,-87.65160203460414,False,False,532,20,35
4690,2023-08-21 01:07:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.60111386585062,-87.84948111741491,False,False,533,6,41
4691,2023-07-16 11:18:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.63714548206934,-87.6016769953261,False,False,745,24,43
4692,2023-10-01 17:17:00,ASSAULT,ASSAULT - STREET,STREET,41.63066102048779,-87.53243581820746,False,False,642,9,16
4693,2023-06-18 23:13:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.835147848582274,-87.789103602489,False,False,365,4,41
4694,2023-09-22 21:27:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.99826968939198,-87.60010684797153,False,False,757,18,1
4695,2023-10-18 04:15:00,NARCOTICS,NARCOTICS - STREET,STREET,41.642857044295276,-87.88726962175694,False,False,405,17,35
4696,2023-07-11 02:50:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.623885689431056,-87.77787751092161,False,False,918,10,1
4697,2023-03-07 07:57:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.84838761985692,-87.50202988294254,True,False,284,8,21
4698,2023-05-01 16:34:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.96309373553279,-87.66985188922487,False,True,954,20,12
4699,2023-09-28 05:45:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - STREET,STREET,41.763098937719604,-87.56757337657587,False,False,971,11,17
4700,2023-04-21 11:44:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.66169009142884,-87.69964772025094,False,False,196,3,37
4701,2023-02-16 20:23:00,THEFT,THEFT - STREET,STREET,41.810846586794604,-87.63007898725616,False,False,947,16,38
4702,2023-04-24 20:58:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.75047734007771,-87.88175769385965,False,False,893,25,34
4703,2023-08-14 00:57:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.63245966771073,-87.66326555036164,False,True,601,22,36
4704,2023-06-10 15:00:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.624311707291234,-87.66878851650989,False,False,172,3,29
4705,2023-02-16 04:15:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.642796871133896,-87.64586583246265,False,False,264,3,41
4706,2023-12-11 19:05:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.67574614301526,-87.77700217738942,False,False,811,3,50
4707,2023-10-12 19:12:00,ROBBERY,ROBBERY - STREET,STREET,41.93061370240588,-87.79115753884429,False,False,318,16,29
4708,2023-03-20 06:38:00,NARCOTICS,NARCOTICS - GAS STATION,GAS STATION,41.784770144213084,-87.88608567010114,False,False,204,18,40
4709,2023-08-19 06:26:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.81381639103917,-87.81655257754355,False,False,136,18,46
4710,2023-06-13 23:34:00,BATTERY,BATTERY - GAS STATION,GAS STATION,41.99346016669835,-87.80138784137003,False,False,931,19,7
4711,2023-01-06 20:08:00,THEFT,THEFT - APARTMENT,APARTMENT,41.83493224872105,-87.79830834493485,False,False,271,22,48
4712,2023-01-28 02:21:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - PARKING LOT,PARKING LOT,41.994960270191775,-87.68482279599489,False,False,775,11,6
4713,2023-01-09 02:33:00,BURGLARY,BURGLARY - PARKING LOT,PARKING LOT,41.6674633891487,-87.61416812205286,False,False,232,23,7
4714,2023-10-02 21:22:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.65230424782047,-87.78299510642496,False,False,337,17,23
4715,2023-05-16 22:32:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.658631471511605,-87.53956099878941,False,False,167,12,42
4716,2023-05-21 18:25:00,THEFT,THEFT - APARTMENT,APARTMENT,41.83146067305259,-87.67223764532613,False,False,473,16,50
4717,2023-11-02 12:14:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - RESIDENCE,RESIDENCE,41.79854571449388,-87.63042828779105,True,False,569,25,33
4718,2023-05-29 10:22:00,BATTERY,BATTERY - STREET,STREET,41.646471551487835,-87.89149663733399,False,False,266,1,48
4719,2023-07-01 02:17:00,THEFT,THEFT - APARTMENT,APARTMENT,41.781902824322756,-87.77396810878056,False,False,620,2,26
4720,2023-11-07 01:02:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.91940639683412,-87.5294870310097,False,False,882,5,23
4721,2023-04-17 06:12:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.77283700754385,-87.5858256534879,False,False,635,19,47
4722,2023-12-06 01:50:00,NARCOTICS,NARCOTICS - PARKING LOT,PARKING LOT,41.82126488328824,-87.54852868121421,False,False,113,15,1
4723,2023-04-22 14:25:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - APARTMENT,APARTMENT,41.61551976682476,-87.78280048100106,False,False,210,10,37
4724,2023-05-25 16:55:00,ASSAULT,ASSAULT - STREET,STREET,41.61528587492824,-87.76468603272563,False,False,566,9,46
4725,2023-09-19 07:24:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.75316112394368,-87.76771605892176,False,False,123,15,22
4726,2023-01-26 00:02:00,BURGLARY,BURGLARY - PARKING LOT,PARKING LOT,41.98781499297641,-87.61440492157372,False,False,243,19,26
4727,2023-02-24 11:14:00,BATTERY,BATTERY - STREET,STREET,41.701274308030804,-87.56450345265552,False,False,721,20,45
4728,2023-05-20 13:24:00,BURGLARY,BURGLARY - GAS STATION,GAS STATION,41.96393335128681,-87.78312001636611,False,False,481,19,40
4729,2023-06-09 09:28:00,NARCOTICS,NARCOTICS - SIDEWALK,SIDEWALK,41.65467148367909,-87.85041309610607,False,False,304,19,2
4730,2023-04-28 18:26:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.627322103971245,-87.73006605136655,True,False,640,2,18
4731,2023-09-29 23:37:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.61667892098309,-87.78175723580043,False,False,871,25,25
4732,2023-05-12 13:28:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.87238217453059,-87.64586259085313,False,False,448,18,29
4733,2023-05-26 07:58:00,ROBBERY,ROBBERY - SIDEWALK,SIDEWALK,41.66701017105236,-87.68590074146252,False,False,411,7,42
4734,2023-10-02 02:34:00,ASSAULT,ASSAULT - RESIDENCE,RESIDENCE,41.830900567150834,-87.6985811890743,False,False,979,22,19
4735,2023-07-19 20:25:00,BURGLARY,BURGLARY - STREET,STREET,41.70260804037112,-87.74028140676342,False,False,501,1,28
4736,2023-01-24 08:41:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.97533305358242,-87.56467287486441,True,False,280,24,1
4737,2023-12-15 07:23:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.873561189161684,-87.52484069751598,False,False,297,17,14
4738,2023-02-05 06:30:00,ROBBERY,ROBBERY - SIDEWALK,SIDEWALK,41.94592673075909,-87.61711042641585,False,False,551,7,26
4739,2023-12-25 21:02:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.925667790794044,-87.7351189924685,False,False,691,15,5
4740,2023-08-15 06:24:00,BATTERY,BATTERY - STREET,STREET,41.80830186584017,-87.6544193108014,False,False,797,13,8
4741,2023-08-26 21:09:00,THEFT,THEFT - APARTMENT,APARTMENT,41.935975467859166,-87.53330039913605,False,False,682,23,43
4742,2023-12-08 10:24:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - GAS STATION,GAS STATION,41.8019327635273,-87.51977913830444,False,False,440,2,11
4743,2023-02-07 04:46:00,BURGLARY,BURGLARY - RESIDENCE,RESIDENCE,41.8488294114311,-87.61645086993491,False,False,816,18,10
4744,2023-11-30 21:52:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.71021781667041,-87.6098896295091,False,False,212,1,49
4745,2023-07-06 13:42:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.96268174419112,-87.70934722080983,False,False,299,1,22
4746,2023-09-12 13:15:00,ASSAULT,ASSAULT - GAS STATION,GAS STATION,41.98015199719536,-87.58474054809587,False,False,368,9,19
4747,2023-10-04 18:43:00,NARCOTICS,NARCOTICS - STREET,STREET,41.91150784229402,-87.51879506109907,False,False,648,5,4
4748,2023-09-21 02:20:00,ROBBERY,ROBBERY - APARTMENT,APARTMENT,41.71971352195829,-87.71618999809928,False,True,435,22,36
4749,2023-03-07 17:54:00,ASSAULT,ASSAULT - RESIDENCE,RESIDENCE,41.85576665250929,-87.7533583304396,False,False,439,20,1
4750,2023-02-25 18:38:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.656370938138615,-87.72862173902027,False,False,987,15,7
4751,2023-11-27 19:52:00,ASSAULT,ASSAULT - PARKING LOT,PARKING LOT,41.84171372236152,-87.86030429965376,False,False,782,24,31
4752,2023-02-09 08:25:00,NARCOTICS,NARCOTICS - STREET,STREET,41.95286891518245,-87.52185599233104,False,False,265,12,1
4753,2023-02-21 17:53:00,THEFT,THEFT - GAS STATION,GAS STATION,41.98893536382863,-87.53228284382155,False,False,280,13,49
4754,2023-06-06 08:12:00,BURGLARY,BURGLARY - STREET,STREET,41.976472182247555,-87.58364424166706,False,False,131,24,33
4755,2023-12-17 16:45:00,BURGLARY,BURGLARY - GAS STATION,GAS STATION,41.66680116837988,-87.8639853145333,False,False,505,23,14
4756,2023-10-01 16:20:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.89230179569289,-87.82558861552168,False,False,504,20,2
4757,2023-05-25 04:11:00,THEFT,THEFT - APARTMENT,APARTMENT,41.783121282825306,-87.69991123134815,False,False,410,13,2
4758,2023-08-31 06:15:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.8876326544335,-87.74878899377084,False,False,286,11,31
4759,2023-06-04 13:19:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.66745217912994,-87.62739339824698,False,False,405,15,1
4760,2023-04-15 08:25:00,ROBBERY,ROBBERY - PARKING LOT,PARKING LOT,41.804654801207946,-87.72949708371678,False,False,168,9,28
4761,2023-11-20 18:41:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.964486245862695,-87.74972288608282,False,True,887,20,44
4762,2023-02-20 22:50:00,BURGLARY,BURGLARY - SIDEWALK,SIDEWALK,41.60827367509687,-87.75813190508309,False,False,133,15,5
4763,2023-12-31 03:52:00,BATTERY,BATTERY - STREET,STREET,41.96327224606238,-87.62188173801171,False,True,418,9,21
4764,2023-04-20 21:56:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.96683192343113,-87.81179657395309,False,False,713,12,37
4765,2023-06-15 16:19:00,THEFT,THEFT - STREET,STREET,41.94233225112424,-87.75443997132257,False,False,965,2,30
4766,2023-05-10 04:20:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.9581921954307,-87.63222481225797,False,False,553,15,4
4767,2023-08-12 21:38:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.81066078088678,-87.60786341079357,False,False,712,10,34
4768,2023-11-01 15:58:00,BURGLARY,BURGLARY - STREET,STREET,41.96656009190466,-87.56147303569068,False,False,917,4,27
4769,2023-10-20 10:49:00,THEFT,THEFT - APARTMENT,APARTMENT,41.939395407827675,-87.76998442670518,False,False,436,11,5
4770,2023-02-12 15:15:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.635030305327504,-87.71959790019513,False,False,646,10,7
4771,2023-03-20 02:20:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.955456198718636,-87.5460935831623,False,False,619,16,32
4772,2023-10-16 17:34:00,ROBBERY,ROBBERY - GAS STATION,GAS STATION,41.75999681353304,-87.5346285359604,False,False,762,14,10
4773,2023-07-08 20:53:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.86134603577696,-87.70347118972788,False,False,201,19,27
4774,2023-11-27 23:40:00,THEFT,THEFT - STREET,STREET,41.66664848234413,-87.5718914778567,False,False,549,23,5
4775,2023-09-20 09:33:00,BATTERY,BATTERY - GAS STATION,GAS STATION,41.663539742151805,-87.76318094850835,True,False,719,21,39
4776,2023-07-09 09:09:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.757559196059596,-87.62721212890847,False,False,494,11,28
4777,2023-12-12 04:05:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.93770878359909,-87.65965322025079,False,False,653,24,19
4778,2023-08-27 01:19:00,ROBBERY,ROBBERY - RESIDENCE,RESIDENCE,41.759428168303224,-87.75604483155458,False,False,423,14,46
4779,2023-02-21 11:52:00,ROBBERY,ROBBERY - APARTMENT,APARTMENT,41.90613076132237,-87.76924729326561,True,False,541,13,4
4780,2023-11-17 07:58:00,BURGLARY,BURGLARY - STREET,STREET,41.68652490077815,-87.86508483948498,False,False,414,22,47
4781,2023-11-30 03:36:00,BURGLARY,BURGLARY - SIDEWALK,SIDEWALK,41.876873510607716,-87.54082480078786,False,False,583,17,30
4782,2023-08-26 12:15:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.61883183401314,-87.54023946167314,False,False,485,10,9
4783,2023-11-12 22:13:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.800536202467775,-87.50324050941879,False,False,752,17,49
4784,2023-03-01 16:54:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.67032074461768,-87.6422189256866,False,False,108,11,38
4785,2023-03-16 15:22:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - SIDEWALK,SIDEWALK,41.678078446175306,-87.765743975557,False,False,856,19,17
4786,2023-02-03 08:21:00,BURGLARY,BURGLARY - GAS STATION,GAS STATION,41.74823294882135,-87.80834767133669,False,False,760,13,43
4787,2023-10-18 12:15:00,BURGLARY,BURGLARY - RESIDENCE,RESIDENCE,41.629905122327195,-87.55929168704452,False,False,566,19,18
4788,2023-02-22 08:03:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.84878039880034,-87.61950615403131,False,False,483,6,36
4789,2023-12-03 02:41:00,THEFT,THEFT - APARTMENT,APARTMENT,41.99828052708739,-87.72023366374954,False,False,616,5,27
4790,2023-10-12 01:50:00,BURGLARY,BURGLARY - APARTMENT,APARTMENT,41.60564227953058,-87.73764667988318,False,False,205,16,4
4791,2023-05-07 16:11:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.61506470666695,-87.62712227002605,False,False,398,16,20
4792,2023-11-29 06:25:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.65186491083401,-87.58662200820663,False,False,705,21,41
4793,2023-10-14 00:43:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.90858919160804,-87.5495639651489,False,False,858,1,13
4794,2023-05-01 10:18:00,THEFT,THEFT - APARTMENT,APARTMENT,41.68662003791201,-87.67855604429022,False,False,718,22,22
4795,2023-11-02 08:55:00,THEFT,THEFT - GAS STATION,GAS STATION,41.90847295430671,-87.57564736710646,False,False,268,6,30
4796,2023-01-06 23:59:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.88209445708919,-87.89162151125211,False,False,683,18,44
4797,2023-06-23 21:53:00,THEFT,THEFT - GAS STATION,GAS STATION,41.94348002321087,-87.60002622753373,False,False,481,24,47
4798,2023-03-23 12:45:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.683819755908075,-87.58814047902709,False,False,463,18,47
4799,2023-11-11 01:51:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.77763020087625,-87.87027859547233,False,True,919,7,33
4800,2023-06-29 01:53:00,BATTERY,BATTERY - GAS STATION,GAS STATION,41.69894310379031,-87.85636455769985,False,False,232,4,24
4801,2023-12-02 22:04:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.66831362314693,-87.71538004676461,False,False,360,23,1
4802,2023-07-09 10:29:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.7145609120792,-87.60661232111462,False,False,522,9,17
4803,2023-03-31 15:31:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.622949562967534,-87.67192647008143,False,False,144,16,11
4804,2023-06-27 00:23:00,THEFT,THEFT - APARTMENT,APARTMENT,41.640335849552365,-87.7502189247237,False,False,440,16,18
4805,2023-10-31 03:08:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - RESIDENCE,RESIDENCE,41.75270900137708,-87.87227572029848,False,False,103,5,17
4806,2023-12-04 01:01:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.828465612358386,-87.73425042288628,False,False,373,7,42
4807,2023-09-09 03:38:00,THEFT,THEFT - GAS STATION,GAS STATION,41.79669703624415,-87.5493360402025,False,False,397,10,3
4808,2023-06-14 09:10:00,THEFT,THEFT - STREET,STREET,41.838710550876556,-87.65359459759603,False,False,445,12,6
4809,2023-09-21 03:16:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.99139495088037,-87.50448867231155,False,False,721,13,18
4810,2023-01-16 12:11:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.99563787737295,-87.76913309972429,False,False,561,12,11
4811,2023-01-28 07:53:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.94982588455105,-87.61429443357184,False,False,849,5,11
4812,2023-07-16 13:35:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.867820195384084,-87.64585200751702,False,False,349,8,17
4813,2023-09-11 01:07:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - APARTMENT,APARTMENT,41.60544960052092,-87.69583082094094,False,False,893,7,1
4814,2023-07-08 00:55:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - GAS STATION,GAS STATION,41.78240417527359,-87.55520593957777,False,False,458,22,13
4815,2023-03-01 00:39:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.714016043638104,-87.6938135189006,False,False,787,23,15
4816,2023-07-15 08:57:00,ASSAULT,ASSAULT - STREET,STREET,41.89073339248879,-87.65533136860473,True,False,696,18,47
4817,2023-02-17 01:00:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.93135385588732,-87.55241607949142,False,False,289,1,2
4818,2023-09-11 11:00:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.928115712689596,-87.71935699378642,False,False,653,13,18
4819,2023-05-03 18:24:00,BURGLARY,BURGLARY - APARTMENT,APARTMENT,41.81963896955174,-87.82264252982839,False,False,962,22,9
4820,2023-07-13 05:42:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.90437978159862,-87.80416898415706,False,False,741,20,13
4821,2023-04-29 05:40:00,THEFT,THEFT - STREET,STREET,41.93661592873569,-87.67838564454976,False,False,736,3,42
4822,2023-12-02 18:59:00,BURGLARY,BURGLARY - PARKING LOT,PARKING LOT,41.81785086883606,-87.80043494852896,False,False,997,8,49
4823,2023-07-27 00:49:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.951077449164806,-87.75650421038229,True,False,118,20,44
4824,2023-11-24 06:50:00,ASSAULT,ASSAULT - STREET,STREET,41.65118491862312,-87.56184695668851,False,True,146,23,14
4825,2023-12-20 17:21:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.96370357479702,-87.85785928493219,False,False,338,23,5
4826,2023-06-21 03:07:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.93635978353773,-87.65319132145305,False,False,621,13,15
4827,2023-03-06 08:23:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.978145314597505,-87.53652022142685,False,False,837,3,44
4828,2023-08-10 06:00:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.701399014658584,-87.57999398433543,False,False,809,22,41
4829,2023-02-04 20:10:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.97126791002692,-87.81306065527129,False,False,330,16,42
4830,2023-07-08 04:22:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.83433369150754,-87.63500187452775,False,False,368,13,21
4831,2023-10-25 19:36:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - RESIDENCE,RESIDENCE,41.62101866456639,-87.5995174307825,False,False,622,24,43
4832,2023-11-18 10:43:00,THEFT,THEFT - STREET,STREET,41.82438841529934,-87.75068809817915,False,False,439,3,24
4833,2023-03-03 16:05:00,BURGLARY,BURGLARY - SIDEWALK,SIDEWALK,41.892573795559464,-87.86345955346562,False,False,287,24,21
4834,2023-03-03 07:29:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - STREET,STREET,41.95379440861764,-87.57822783018565,False,True,453,3,40
4835,2023-05-08 08:42:00,BATTERY,BATTERY - STREET,STREET,41.722404847080256,-87.50507398497885,False,False,105,7,5
4836,2023-07-13 19:45:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.662932794977024,-87.71566683024707,False,False,795,13,50
4837,2023-03-09 17:33:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.821570102172174,-87.52231510530225,False,False,265,15,25
4838,2023-04-23 09:59:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.92466240497521,-87.84447594925757,True,False,757,13,19
4839,2023-10-11 20:18:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.787860126667745,-87.60370713822282,False,True,480,8,45
4840,2023-12-19 17:43:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - SIDEWALK,SIDEWALK,41.771106100940855,-87.81100333152038,False,False,469,24,33
4841,2023-04-23 14:13:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.84396942786583,-87.59702430201185,False,False,926,22,20
4842,2023-11-27 03:56:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.65426414736895,-87.74981592509657,False,False,851,3,8
4843,2023-12-25 23:21:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.943609973532816,-87.75947761188188,False,False,970,22,28
4844,2023-02-02 10:18:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.90496924916038,-87.8609451703744,True,False,623,10,16
4845,2023-04-30 12:41:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.99009470187199,-87.7334043635792,False,False,100,4,10
4846,2023-11-17 21:53:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.69301188127569,-87.65788588330064,False,False,740,23,28
4847,2023-08-13 06:09:00,BURGLARY,BURGLARY - RESIDENCE,RESIDENCE,41.60877072163442,-87.57971643819833,False,False,818,12,18
4848,2023-08-02 02:59:00,BATTERY,BATTERY - STREET,STREET,41.87665088217559,-87.88950873325898,False,False,301,6,19
4849,2023-03-13 14:35:00,ASSAULT,ASSAULT - PARKING LOT,PARKING LOT,41.98873259508222,-87.53064688387562,False,False,905,19,26
4850,2023-09-01 11:02:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.99315685940494,-87.67004059682881,False,False,852,14,30
4851,2023-01-29 05:03:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.85264994185814,-87.52340076414669,False,False,714,2,28
4852,2023-05-17 22:57:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.81306776311043,-87.56667144887417,False,False,497,3,8
4853,2023-02-19 22:42:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.85011259747518,-87.61943780573908,True,False,773,4,3
4854,2023-01-21 10:58:00,BATTERY,BATTERY - GAS STATION,GAS STATION,41.737903853315764,-87.84573891281747,True,False,784,5,25
4855,2023-08-02 08:28:00,ROBBERY,ROBBERY - STREET,STREET,41.895300429685136,-87.86410563644715,False,False,814,24,34
4856,2023-05-27 04:02:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.704104232957754,-87.74619969743033,False,False,750,12,48
4857,2023-11-13 18:02:00,ROBBERY,ROBBERY - RESIDENCE,RESIDENCE,41.96501696054931,-87.85732725369824,False,False,583,11,18
4858,2023-03-08 08:03:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.931087460930364,-87.85010500794247,False,False,915,24,50
4859,2023-06-14 18:54:00,THEFT,THEFT - STREET,STREET,41.72791747404208,-87.84999271284155,False,False,285,7,6
4860,2023-08-31 10:15:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.895227860214206,-87.7392348791231,False,False,218,1,42
4861,2023-08-12 05:10:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.878705857357865,-87.75656692261914,False,False,728,13,19
4862,2023-10-21 13:27:00,ROBBERY,ROBBERY - APARTMENT,APARTMENT,41.62191895290428,-87.53978290989761,False,False,319,1,4
4863,2023-06-16 04:22:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.80302641160597,-87.6544754272953,False,False,601,4,2
4864,2023-03-01 05:55:00,THEFT,THEFT - GAS STATION,GAS STATION,41.97180990463212,-87.54849159209084,False,False,753,1,4
4865,2023-12-10 11:43:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.77097425303545,-87.67718820473846,False,False,873,6,5
4866,2023-08-28 15:04:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.87152118219295,-87.51348790293862,False,False,313,22,24
4867,2023-04-15 19:34:00,BATTERY,BATTERY - STREET,STREET,41.92294649264771,-87.5542924941135,False,False,583,14,35
4868,2023-02-07 10:58:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - RESIDENCE,RESIDENCE,41.77345315492996,-87.72084987924,False,False,143,13,43
4869,2023-09-12 23:50:00,THEFT,THEFT - APARTMENT,APARTMENT,41.71640257916019,-87.68589271519737,False,False,360,14,45
4870,2023-08-11 12:24:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - STREET,STREET,41.61548697667679,-87.63647996823116,False,False,541,9,36
4871,2023-07-07 03:24:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.98674565911454,-87.81394200703448,True,False,815,16,10
4872,2023-08-26 01:48:00,THEFT,THEFT - STREET,STREET,41.668892593909376,-87.63942516337613,False,False,778,21,19
4873,2023-11-22 14:35:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.88837739295164,-87.50089083196036,False,False,109,16,39
4874,2023-06-14 16:21:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.90913434736797,-87.65732434439397,True,False,956,6,21
